SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
109903,0,Cash loans,F,N,N,0,157500.0,239850.0,25578.0,225000.0,Unaccompanied,State servant,Higher education,Single / not married,Municipal apartment,0.002506,-10183,-1437,-8876.0,-2607,,1,1,1,1,1,0,,1.0,2,2,FRIDAY,7,0,0,0,0,0,0,Postal,,0.1741172649301644,0.5172965813614878,0.1196,,0.9806,0.7348,0.0,0.0,0.2759,0.1667,0.0417,,0.0975,0.1252,0.0,0.0088,0.1218,,0.9806,0.7452,0.0,0.0,0.2759,0.1667,0.0417,,0.1065,0.1304,0.0,0.0093,0.1207,,0.9806,0.7383,0.0,0.0,0.2759,0.1667,0.0417,,0.0992,0.1275,0.0,0.009,reg oper account,block of flats,0.1004,,No,0.0,0.0,0.0,0.0,-1176.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
343215,0,Cash loans,F,N,N,0,180000.0,531706.5,28458.0,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-23566,-12363,-11899.0,-4793,,1,1,0,1,1,0,Accountants,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Government,,0.6547696615906118,0.722392890081304,0.0753,0.053,0.9836,0.7756,0.0338,0.08,0.069,0.3333,0.0417,,0.0605,0.0746,0.0039,0.004,0.0767,0.055,0.9836,0.7844,0.0341,0.0806,0.069,0.3333,0.0417,,0.0661,0.0778,0.0039,0.0042,0.076,0.053,0.9836,0.7786,0.034,0.08,0.069,0.3333,0.0417,,0.0616,0.076,0.0039,0.0041,org spec account,block of flats,0.0781,Panel,No,0.0,0.0,0.0,0.0,-1235.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
219837,0,Revolving loans,F,Y,Y,0,675000.0,1125000.0,56250.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-15261,-969,-13911.0,-2682,3.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.8692923559637168,0.6920359333439998,0.7091891096653581,0.1227,0.0929,0.9811,0.7416,0.0159,0.0,0.2759,0.1667,0.2083,0.0654,0.1,0.1042,0.0,0.0,0.125,0.0964,0.9811,0.7517,0.016,0.0,0.2759,0.1667,0.2083,0.0669,0.1093,0.1086,0.0,0.0,0.1239,0.0929,0.9811,0.7451,0.016,0.0,0.2759,0.1667,0.2083,0.0665,0.1018,0.1061,0.0,0.0,reg oper account,block of flats,0.0906,Panel,No,,,,,-137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
284240,0,Cash loans,F,N,Y,1,135000.0,253737.0,16344.0,229500.0,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.009175,-9001,-1156,-2236.0,-1683,,1,1,0,1,0,0,Core staff,3.0,2,2,FRIDAY,14,0,0,0,1,1,0,Kindergarten,0.3766322463464766,0.5569267731180002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-537.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
189508,0,Cash loans,F,N,Y,0,112500.0,161730.0,13095.0,135000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-20049,-3122,-7051.0,-3521,,1,1,1,1,1,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.8216319634309792,0.7069813752471475,0.6722428897082422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-2631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
402500,0,Cash loans,M,Y,N,2,247500.0,1506816.0,49927.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-13684,-3779,-3361.0,-3969,11.0,1,1,0,1,1,0,,4.0,2,2,THURSDAY,14,0,0,0,0,0,0,Construction,0.2458819531417103,0.6569660102058966,0.6397075677637197,0.0165,,0.9722,,,,0.069,0.0417,,,,0.0095,,,0.0168,,0.9722,,,,0.069,0.0417,,,,0.0099,,,0.0167,,0.9722,,,,0.069,0.0417,,,,0.0097,,,,block of flats,0.0083,Wooden,Yes,5.0,0.0,5.0,0.0,-2783.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
386131,0,Cash loans,F,N,N,1,35100.0,284400.0,13387.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-14661,-612,-2526.0,-4567,,1,1,0,1,0,0,Cleaning staff,3.0,3,3,MONDAY,7,0,0,0,1,1,0,Government,,0.472362124982151,0.5190973382084597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-393.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
139193,0,Cash loans,M,Y,Y,0,67500.0,152820.0,15241.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-22186,-598,-7448.0,-4425,11.0,1,1,1,1,1,0,Low-skill Laborers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.5759582163684589,0.6549574747397621,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-161.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
438165,0,Cash loans,M,Y,Y,0,247500.0,422235.0,18729.0,364500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020713,-9977,-1089,-3364.0,-2252,13.0,1,1,0,1,0,0,Core staff,1.0,3,3,SATURDAY,13,0,0,0,0,1,1,Other,0.3382461439900293,0.0837294079599387,0.5602843280409464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
274796,0,Cash loans,F,N,Y,0,225000.0,450000.0,43969.5,450000.0,"Spouse, partner",State servant,Higher education,Married,House / apartment,0.072508,-20829,-7970,-669.0,-4312,,1,1,0,1,1,0,Core staff,2.0,1,1,SATURDAY,11,0,0,0,0,0,0,Medicine,0.8322465718696324,0.775318035066635,0.7091891096653581,0.3887,0.2301,0.996,0.9456,0.212,0.64,0.2759,0.625,0.4167,0.0,0.3093,0.4074,0.0347,0.1155,0.396,0.2388,0.996,0.9477,0.2139,0.6445,0.2759,0.625,0.4167,0.0,0.3379,0.4245,0.035,0.1223,0.3924,0.2301,0.996,0.9463,0.2133,0.64,0.2759,0.625,0.4167,0.0,0.3147,0.4147,0.0349,0.118,reg oper spec account,block of flats,0.3454,Panel,No,0.0,0.0,0.0,0.0,-656.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
223271,1,Cash loans,F,N,N,0,225000.0,521280.0,37071.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-17824,-1497,-7011.0,-1145,,1,1,1,1,0,0,Sales staff,2.0,3,3,FRIDAY,6,0,0,0,0,0,0,Self-employed,,0.3634565321160417,0.7700870700124128,0.0082,0.0,0.9762,0.6124,0.001,0.0,0.2069,0.1042,0.0417,0.0279,0.0067,0.008,0.0,0.0,0.0084,0.0,0.9717,0.6276,0.001,0.0,0.0345,0.0417,0.0417,0.0286,0.0073,0.0084,0.0,0.0,0.0083,0.0,0.9762,0.6176,0.001,0.0,0.2069,0.1042,0.0417,0.0284,0.0068,0.0082,0.0,0.0,reg oper account,block of flats,0.0068,Wooden,No,4.0,0.0,4.0,0.0,-1108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
437782,0,Cash loans,F,N,N,0,126000.0,474048.0,28773.0,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-18430,365243,-9034.0,-1965,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.5926384747590977,0.3927738606031339,0.0278,,0.9687,,,0.0,0.069,0.0,,,,0.0166,,,0.0284,,0.9687,,,0.0,0.069,0.0,,,,0.0173,,,0.0281,,0.9687,,,0.0,0.069,0.0,,,,0.0169,,,,block of flats,0.013,Wooden,No,0.0,0.0,0.0,0.0,-2030.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0
384439,0,Revolving loans,F,N,N,1,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00712,-10447,-49,-4974.0,-2461,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 7,0.3048329843497108,0.4574360298523929,,0.1237,0.1516,0.9866,,,0.0,0.2759,0.1667,,0.1668,,0.1243,,0.0524,0.1261,0.1573,0.9866,,,0.0,0.2759,0.1667,,0.1706,,0.1295,,0.0554,0.1249,0.1516,0.9866,,,0.0,0.2759,0.1667,,0.1697,,0.1265,,0.0535,,block of flats,0.0978,Panel,No,4.0,1.0,4.0,1.0,-211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
449439,0,Cash loans,M,N,N,0,99000.0,450000.0,27193.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19297,-2084,-1253.0,-1878,,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Other,,0.2245284444663105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1075.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
172914,0,Cash loans,M,Y,Y,0,157500.0,328405.5,25920.0,283500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.008575,-9983,-2190,-2256.0,-2251,2.0,1,1,0,1,0,0,Laborers,1.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.761649594169038,0.6075573001388961,0.3526,0.2754,0.9866,0.8164,,0.38,0.3276,0.3333,0.375,0.2314,0.332,0.4054,0.0039,0.0013,0.3025,0.2404,0.9866,0.8236,,0.3222,0.2759,0.3333,0.375,0.1806,0.3627,0.3707,0.0039,0.0,0.356,0.2754,0.9866,0.8189,,0.38,0.3276,0.3333,0.375,0.2355,0.3378,0.4127,0.0039,0.0013,reg oper account,block of flats,0.2798,Panel,No,1.0,0.0,1.0,0.0,-1928.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
317602,0,Cash loans,F,N,N,0,324000.0,691020.0,22419.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-21403,365243,-9874.0,-4952,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.6011200190728437,0.4400578303966329,0.1856,0.1346,0.9866,0.8164,0.1286,0.2,0.1724,0.3333,0.375,0.1907,0.1513,0.1956,0.0,0.0,0.1891,0.1396,0.9866,0.8236,0.1298,0.2014,0.1724,0.3333,0.375,0.195,0.1653,0.2038,0.0,0.0,0.1874,0.1346,0.9866,0.8189,0.1294,0.2,0.1724,0.3333,0.375,0.194,0.1539,0.1991,0.0,0.0,reg oper spec account,block of flats,0.2572,Panel,No,7.0,0.0,7.0,0.0,-1479.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
360796,0,Cash loans,F,N,Y,0,135000.0,834048.0,27693.0,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-17598,-3945,-384.0,-1150,,1,1,0,1,1,0,Sales staff,2.0,3,3,THURSDAY,6,0,0,0,0,0,0,Transport: type 4,,0.4733541677363916,0.5082869913916046,0.1835,,,,,,,,,,,,,,0.187,,,,,,,,,,,,,,0.1853,,,,,,,,,,,,,,,block of flats,0.136,,No,0.0,0.0,0.0,0.0,-2295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
273292,0,Cash loans,F,N,N,1,90000.0,273636.0,29164.5,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018801,-17426,-766,-1097.0,-957,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.5155001447906271,0.3995916516068309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-541.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
315463,0,Cash loans,M,Y,Y,0,202500.0,1077061.5,30240.0,940500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-20520,-5353,-1730.0,-4083,5.0,1,1,1,1,1,0,Laborers,2.0,1,1,THURSDAY,13,0,0,0,0,0,0,Construction,0.8632286209933743,0.7646141783080623,,0.1134,0.0821,0.9762,0.6736,0.0322,0.0,0.1379,0.1667,0.2083,0.0,0.0925,0.0679,0.0,0.0,0.1155,0.0852,0.9762,0.6864,0.0325,0.0,0.1379,0.1667,0.2083,0.0,0.101,0.0708,0.0,0.0,0.1145,0.0821,0.9762,0.6779999999999999,0.0324,0.0,0.1379,0.1667,0.2083,0.0,0.0941,0.0692,0.0,0.0,reg oper account,block of flats,0.0711,Block,No,0.0,0.0,0.0,0.0,-187.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
177210,0,Revolving loans,F,N,Y,0,102150.0,292500.0,14625.0,292500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-23393,365243,-7510.0,-4810,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.2700871949013139,0.3807996826489149,,0.1195,0.9901,0.8640000000000001,,0.0,0.1724,0.1667,,0.0212,0.0714,0.096,,,,0.124,0.9901,0.8693,,0.0,0.1724,0.1667,,0.0217,0.0781,0.1,,,,0.1195,0.9901,0.8658,,0.0,0.1724,0.1667,,0.0216,0.0727,0.0977,,,reg oper account,block of flats,0.0755,Panel,No,1.0,0.0,1.0,0.0,-1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
288315,0,Cash loans,F,Y,Y,2,157500.0,450000.0,22018.5,450000.0,Other_B,Working,Secondary / secondary special,Widow,House / apartment,0.009334,-11756,-121,-1351.0,-2612,7.0,1,1,1,1,1,0,Sales staff,3.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.7690829096765948,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
213060,0,Cash loans,F,N,Y,0,180000.0,315000.0,13473.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-17303,-1433,-11106.0,-842,,1,1,0,1,0,0,Managers,1.0,3,3,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.3057347613043059,,0.1454,0.1366,0.9767,0.6804,0.0596,0.0,0.2414,0.1667,0.2083,0.1118,0.1152,0.1188,0.0154,0.0193,0.1481,0.1417,0.9767,0.6929,0.0601,0.0,0.2414,0.1667,0.2083,0.1143,0.1258,0.1238,0.0156,0.0204,0.1468,0.1366,0.9767,0.6847,0.0599,0.0,0.2414,0.1667,0.2083,0.1137,0.1171,0.1209,0.0155,0.0197,,block of flats,0.1302,Panel,No,0.0,0.0,0.0,0.0,-925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
300825,0,Cash loans,F,N,Y,0,112500.0,780363.0,31077.0,697500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-17525,-4416,-2081.0,-1070,,1,1,0,1,0,0,,2.0,1,1,SUNDAY,14,0,0,0,0,0,0,Industry: type 2,,0.7453508325510118,,0.1351,0.1182,0.9851,0.7959999999999999,0.072,0.2,0.1379,0.4792,0.5208,0.0594,0.2051,0.2166,,0.0,0.0189,0.0437,0.9851,0.804,0.0726,0.1208,0.0345,0.3333,0.375,0.0391,0.2241,0.1587,,0.0,0.1364,0.1182,0.9851,0.7987,0.0724,0.2,0.1379,0.4792,0.5208,0.0604,0.2086,0.2205,,0.0,org spec account,block of flats,0.221,Panel,No,2.0,0.0,2.0,0.0,-729.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
202735,0,Cash loans,M,N,Y,1,180000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-13851,-4028,-7762.0,-2048,,1,1,0,1,1,0,Drivers,3.0,1,1,TUESDAY,20,0,0,0,0,0,0,Business Entity Type 1,,0.6081091422528817,0.6528965519806539,0.1361,,0.9891,0.8504,,0.16,0.069,0.6667,,,,0.168,,0.0207,0.1387,,0.9891,0.8563,,0.1611,0.069,0.6667,,,,0.1751,,0.022,0.1374,,0.9891,0.8524,,0.16,0.069,0.6667,,,,0.1711,,0.0212,,block of flats,0.1367,Panel,No,2.0,0.0,2.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
341098,0,Cash loans,F,N,N,0,135000.0,675000.0,19867.5,675000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.026392,-23214,365243,-369.0,-3912,,1,0,0,1,1,0,,1.0,2,2,MONDAY,15,0,0,0,0,0,0,XNA,,0.0994796031974321,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
110019,0,Cash loans,F,Y,N,1,135000.0,785398.5,31275.0,702000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-11415,-1865,-3780.0,-3521,16.0,1,1,0,1,0,0,Cooking staff,3.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Restaurant,,0.4274524574185409,0.5832379256761245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
429200,0,Cash loans,M,Y,Y,0,157500.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-20297,-1103,-1391.0,-3611,13.0,1,1,1,1,0,0,Laborers,2.0,2,2,MONDAY,17,0,0,0,0,1,1,Self-employed,,0.7625970856534382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1521.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100570,0,Cash loans,F,Y,N,0,180000.0,1395000.0,36927.0,1395000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13162,-215,-7286.0,-4794,5.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.5695462383736847,0.6212263380626669,0.1495,0.0934,0.9876,0.83,0.0314,0.16,0.1379,0.3333,0.375,0.0772,0.121,0.1551,0.0039,0.0006,0.1523,0.0969,0.9876,0.8367,0.0317,0.1611,0.1379,0.3333,0.375,0.0789,0.1322,0.1616,0.0039,0.0007,0.1509,0.0934,0.9876,0.8323,0.0316,0.16,0.1379,0.3333,0.375,0.0785,0.1231,0.1579,0.0039,0.0006,reg oper account,block of flats,0.1393,Panel,No,0.0,0.0,0.0,0.0,-19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
327925,0,Cash loans,F,N,Y,0,135000.0,314100.0,13963.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-19764,-2381,-11887.0,-3292,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.2588164217874788,0.5638350489514956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
264882,0,Cash loans,F,N,Y,0,112500.0,450000.0,20979.0,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010147,-21822,365243,-12465.0,-4694,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.7623198465280415,,0.4412,0.2293,0.9821,0.7552,0.0748,0.44,0.3793,0.3333,0.375,0.196,0.3471,0.4274,0.0579,0.0746,0.4496,0.238,0.9821,0.7648,0.0755,0.4431,0.3793,0.3333,0.375,0.2005,0.3792,0.4453,0.0584,0.079,0.4455,0.2293,0.9821,0.7585,0.0753,0.44,0.3793,0.3333,0.375,0.1994,0.3531,0.4351,0.0582,0.0762,reg oper account,block of flats,0.3933,"Stone, brick",No,0.0,0.0,0.0,0.0,-2090.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
237971,0,Cash loans,F,N,N,0,90000.0,497520.0,33376.5,450000.0,Family,Working,Secondary / secondary special,Civil marriage,With parents,0.035792,-13572,-125,-7674.0,-4320,,1,1,1,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 1,,0.6686166603450733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-225.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
361172,1,Cash loans,F,N,Y,0,144000.0,268659.0,18081.0,243000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-14736,-535,-1077.0,-1429,,1,1,1,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.6020005643466794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-355.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
